step,time,minutes_from_start,CGM,basal_rate,bolus,IOB,IOB_Model,CHO,aggression,trend_mgdl_min,target,mpc_used,mpc_u0,mpc_usteady,mpc_predicted_final_bg
0,2025-01-01 22:45,1365.0,112.6,0.0,0.0,1.518,HYBRID_MPC_BERGMAN,0.0,1.0,0.322,110.0,1,0.0,0.0,109.96
0,2025-01-01 22:48,1368.0,112.2,0.0,0.0,1.478,HYBRID_MPC_BERGMAN,0.0,1.0,0.164,110.0,1,0.0,0.0,109.96
0,2025-01-01 22:51,1371.0,111.4,0.0,0.0,1.438,HYBRID_MPC_BERGMAN,0.0,1.0,0.001,110.0,1,0.0,0.0,109.94
0,2025-01-01 22:54,1374.0,110.4,0.0,0.0,1.4,HYBRID_MPC_BERGMAN,0.0,1.0,-0.105,110.0,1,0.0,0.0,109.92
0,2025-01-01 22:57,1377.0,108.9,0.0,0.0,1.362,HYBRID_MPC_BERGMAN,0.0,1.0,-0.147,110.0,1,0.0,0.0,109.88
0,2025-01-01 23:00,1380.0,107.2,0.0,0.0,1.327,HYBRID_MPC_BERGMAN,0.0,1.0,-0.208,110.0,1,0.0,0.0,109.84
0,2025-01-01 23:03,1383.0,105.4,0.0,0.0,1.293,HYBRID_MPC_BERGMAN,0.0,1.0,-0.281,110.0,1,0.0,0.0,109.79
0,2025-01-01 23:06,1386.0,103.7,0.0,0.0,1.261,HYBRID_MPC_BERGMAN,0.0,1.0,-0.355,110.0,1,0.0,0.0,109.74
0,2025-01-01 23:09,1389.0,102.3,0.0,0.0,1.23,HYBRID_MPC_BERGMAN,0.0,1.0,-0.416,110.0,1,0.0,0.0,109.71
0,2025-01-01 23:12,1392.0,101.6,0.0,0.0,1.2,HYBRID_MPC_BERGMAN,0.0,1.0,-0.451,110.0,1,0.0,0.0,109.69
0,2025-01-01 23:15,1395.0,101.6,0.0,0.0,1.17,HYBRID_MPC_BERGMAN,0.0,1.0,-0.446,110.0,1,0.0,0.0,109.7
0,2025-01-01 23:18,1398.0,102.2,0.0,0.0,1.141,HYBRID_MPC_BERGMAN,0.0,1.0,-0.397,110.0,1,0.0,0.0,109.72
0,2025-01-01 23:21,1401.0,103.3,0.0,0.0,1.113,HYBRID_MPC_BERGMAN,0.0,1.0,-0.304,110.0,1,0.0,0.0,109.75
0,2025-01-01 23:24,1404.0,104.7,0.0,0.0,1.086,HYBRID_MPC_BERGMAN,0.0,1.0,-0.178,110.0,1,0.0,0.0,109.8
0,2025-01-01 23:27,1407.0,106.2,0.0,0.0,1.059,HYBRID_MPC_BERGMAN,0.0,1.0,-0.032,110.0,1,0.0,0.0,109.85
0,2025-01-01 23:30,1410.0,107.8,0.0,0.0,1.033,HYBRID_MPC_BERGMAN,0.0,1.0,0.115,110.0,1,0.0,0.0,109.9
0,2025-01-01 23:33,1413.0,109.1,0.0,0.0,1.007,HYBRID_MPC_BERGMAN,0.0,1.0,0.243,110.0,1,0.0,0.0,109.94
0,2025-01-01 23:36,1416.0,110.1,0.0,0.0,0.982,HYBRID_MPC_BERGMAN,0.0,1.0,0.336,110.0,1,0.0,0.0,109.97
0,2025-01-01 23:39,1419.0,110.6,0.0,0.0,0.958,HYBRID_MPC_BERGMAN,0.0,1.0,0.382,110.0,1,0.0,0.0,109.99
0,2025-01-01 23:42,1422.0,110.3,0.0,0.0,0.934,HYBRID_MPC_BERGMAN,0.0,1.0,0.375,110.0,1,0.0,0.0,109.98
0,2025-01-01 23:45,1425.0,109.3,0.0,0.0,0.911,HYBRID_MPC_BERGMAN,0.0,1.0,0.315,110.0,1,0.0,0.0,109.96
0,2025-01-01 23:48,1428.0,107.9,0.0,0.0,0.889,HYBRID_MPC_BERGMAN,0.0,1.0,0.209,110.0,1,0.0,0.0,109.91
0,2025-01-01 23:51,1431.0,106.1,0.0,0.0,0.867,HYBRID_MPC_BERGMAN,0.0,1.0,0.074,110.0,1,0.0,0.0,109.86
0,2025-01-01 23:54,1434.0,104.4,0.0,0.0,0.845,HYBRID_MPC_BERGMAN,0.0,1.0,-0.073,110.0,1,0.0,0.0,109.81
0,2025-01-01 23:57,1437.0,103.0,0.0,0.0,0.825,HYBRID_MPC_BERGMAN,0.0,1.0,-0.211,110.0,1,0.0,0.0,109.77
