step,time,minutes_from_start,CGM,basal_rate,bolus,IOB,IOB_Model,CHO,aggression,trend_mgdl_min,target,mpc_used,mpc_u0,mpc_usteady,mpc_predicted_final_bg,mpc_disturbance_est,mpc_internal_model
0,2025-01-01 23:30,1410.0,270.4,2.02539,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.935,120.0,1,0.033756,0.033756,244.55,2.08813,iob_linear
0,2025-01-01 23:33,1413.0,268.1,2.02537,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.853,120.0,1,0.033756,0.033756,244.97,2.13387,iob_linear
0,2025-01-01 23:36,1416.0,265.3,2.02535,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.799,120.0,1,0.033756,0.033756,245.12,2.18209,iob_linear
0,2025-01-01 23:39,1419.0,262.0,2.02534,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.786,120.0,1,0.033756,0.033756,244.03,2.21963,iob_linear
0,2025-01-01 23:42,1422.0,257.9,2.02533,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.822,120.0,1,0.033756,0.033756,240.89,2.2352,iob_linear
0,2025-01-01 23:45,1425.0,253.1,2.02533,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-0.906,120.0,1,0.033755,0.033755,235.2,2.22094,iob_linear
0,2025-01-01 23:48,1428.0,247.7,2.02533,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.03,120.0,1,0.033755,0.033755,227.02,2.17366,iob_linear
0,2025-01-01 23:51,1431.0,242.2,2.02533,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.181,120.0,1,0.033756,0.033756,216.72,2.09528,iob_linear
0,2025-01-01 23:54,1434.0,236.6,2.02534,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.341,120.0,1,0.033756,0.033756,204.99,1.99263,iob_linear
0,2025-01-01 23:57,1437.0,231.3,2.02535,0.0,6.875,PURE_MPC_BERGMAN,0.0,1.0,-1.487,120.0,1,0.033756,0.033756,192.75,1.87674,iob_linear
